"","DOP","Chemical","Dosage","Group_ID","Endpoint","value","date"
"1387","16","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.48,2024223
"1388","19","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.49,2024223
"1389","21","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.55,2024223
"1390","23","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.62,2024223
"1391","26","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.61,2024223
"1392","28","Glyphosate","0.3","1_T002516_13","firingRate_mean",0.42,2024223
"1393","2","Glyphosate","Control","1_T002516_14","firingRate_mean",0.28,2024224
"1394","5","Glyphosate","Control","1_T002516_14","firingRate_mean",0.29,2024224
"1395","7","Glyphosate","Control","1_T002516_14","firingRate_mean",0.25,2024224
"1396","9","Glyphosate","Control","1_T002516_14","firingRate_mean",0.27,2024224
"1397","12","Glyphosate","Control","1_T002516_14","firingRate_mean",0.3,2024224
"1398","14","Glyphosate","Control","1_T002516_14","firingRate_mean",0.32,2024224
"1399","16","Glyphosate","Control","1_T002516_14","firingRate_mean",0.37,2024224
"1400","19","Glyphosate","Control","1_T002516_14","firingRate_mean",0.36,2024224
"1401","21","Glyphosate","Control","1_T002516_14","firingRate_mean",0.4,2024224
"1402","23","Glyphosate","Control","1_T002516_14","firingRate_mean",0.46,2024224
"1403","26","Glyphosate","Control","1_T002516_14","firingRate_mean",0.53,2024224
"1404","28","Glyphosate","Control","1_T002516_14","firingRate_mean",0.58,2024224
"1405","2","Glyphosate","1","1_T002516_15","firingRate_mean",0.6,2024224
"1406","5","Glyphosate","1","1_T002516_15","firingRate_mean",0.52,2024224
"1407","7","Glyphosate","1","1_T002516_15","firingRate_mean",0.4,2024224
"1408","9","Glyphosate","1","1_T002516_15","firingRate_mean",0.37,2024224
"1409","12","Glyphosate","1","1_T002516_15","firingRate_mean",0.31,2024224
"1410","14","Glyphosate","1","1_T002516_15","firingRate_mean",0.31,2024224
"1411","16","Glyphosate","1","1_T002516_15","firingRate_mean",0.34,2024224
"1412","19","Glyphosate","1","1_T002516_15","firingRate_mean",0.36,2024224
"1413","21","Glyphosate","1","1_T002516_15","firingRate_mean",0.37,2024224
"1414","23","Glyphosate","1","1_T002516_15","firingRate_mean",0.42,2024224
"1415","26","Glyphosate","1","1_T002516_15","firingRate_mean",0.41,2024224
"1416","28","Glyphosate","1","1_T002516_15","firingRate_mean",0.42,2024224
"1417","2","Glyphosate","3","1_T002516_16","firingRate_mean",0.52,2024224
"1418","5","Glyphosate","3","1_T002516_16","firingRate_mean",0.48,2024224
"1419","7","Glyphosate","3","1_T002516_16","firingRate_mean",0.46,2024224
"1420","9","Glyphosate","3","1_T002516_16","firingRate_mean",0.43,2024224
"1421","12","Glyphosate","3","1_T002516_16","firingRate_mean",0.34,2024224
"1422","14","Glyphosate","3","1_T002516_16","firingRate_mean",0.33,2024224
"1423","16","Glyphosate","3","1_T002516_16","firingRate_mean",0.33,2024224
"1424","19","Glyphosate","3","1_T002516_16","firingRate_mean",0.34,2024224
"1425","21","Glyphosate","3","1_T002516_16","firingRate_mean",0.35,2024224
"1426","23","Glyphosate","3","1_T002516_16","firingRate_mean",0.4,2024224
"1427","26","Glyphosate","3","1_T002516_16","firingRate_mean",0.43,2024224
"1428","28","Glyphosate","3","1_T002516_16","firingRate_mean",0.4,2024224
"1429","2","Glyphosate","10","1_T002516_17","firingRate_mean",0.3,2024224
"1430","5","Glyphosate","10","1_T002516_17","firingRate_mean",0.28,2024224
"1431","7","Glyphosate","10","1_T002516_17","firingRate_mean",0.37,2024224
"1432","9","Glyphosate","10","1_T002516_17","firingRate_mean",0.33,2024224
"1433","12","Glyphosate","10","1_T002516_17","firingRate_mean",0.28,2024224
"1434","14","Glyphosate","10","1_T002516_17","firingRate_mean",0.25,2024224
"1435","16","Glyphosate","10","1_T002516_17","firingRate_mean",0.28,2024224
"1436","19","Glyphosate","10","1_T002516_17","firingRate_mean",0.3,2024224
"1437","21","Glyphosate","10","1_T002516_17","firingRate_mean",0.34,2024224
"1438","23","Glyphosate","10","1_T002516_17","firingRate_mean",0.36,2024224
"1439","26","Glyphosate","10","1_T002516_17","firingRate_mean",0.41,2024224
"1440","28","Glyphosate","10","1_T002516_17","firingRate_mean",0.39,2024224
"1441","2","Glyphosate","30","1_T002516_18","firingRate_mean",0.28,2024224
"1442","5","Glyphosate","30","1_T002516_18","firingRate_mean",0.32,2024224
"1443","7","Glyphosate","30","1_T002516_18","firingRate_mean",0.32,2024224
"1444","9","Glyphosate","30","1_T002516_18","firingRate_mean",0.34,2024224
"1445","12","Glyphosate","30","1_T002516_18","firingRate_mean",0.34,2024224
"1446","14","Glyphosate","30","1_T002516_18","firingRate_mean",0.29,2024224
"1447","16","Glyphosate","30","1_T002516_18","firingRate_mean",0.33,2024224
"1448","19","Glyphosate","30","1_T002516_18","firingRate_mean",0.32,2024224
"1449","21","Glyphosate","30","1_T002516_18","firingRate_mean",0.32,2024224
"1450","23","Glyphosate","30","1_T002516_18","firingRate_mean",0.37,2024224
"1451","26","Glyphosate","30","1_T002516_18","firingRate_mean",0.44,2024224
"1452","28","Glyphosate","30","1_T002516_18","firingRate_mean",0.4,2024224
"1453","2","Loperamide","1","1_T002516_19","firingRate_mean",0.36,2024224
"1454","5","Loperamide","1","1_T002516_19","firingRate_mean",0.31,2024224
"1455","7","Loperamide","1","1_T002516_19","firingRate_mean",0.43,2024224
"1456","9","Loperamide","1","1_T002516_19","firingRate_mean",0.45,2024224
"1457","12","Loperamide","1","1_T002516_19","firingRate_mean",0.49,2024224
"1458","14","Loperamide","1","1_T002516_19","firingRate_mean",0.23,2024224
"1459","16","Loperamide","1","1_T002516_19","firingRate_mean",0.27,2024224
"1460","19","Loperamide","1","1_T002516_19","firingRate_mean",0.37,2024224
"1461","21","Loperamide","1","1_T002516_19","firingRate_mean",0.34,2024224
"1462","23","Loperamide","1","1_T002516_19","firingRate_mean",0.73,2024224
"1463","26","Loperamide","1","1_T002516_19","firingRate_mean",9.86,2024224
"1464","28","Loperamide","1","1_T002516_19","firingRate_mean",3.36,2024224
"1465","2","Loperamide","Control","1_T002516_20","firingRate_mean",0.19,2024224
"1466","5","Loperamide","Control","1_T002516_20","firingRate_mean",0.23,2024224
"1467","7","Loperamide","Control","1_T002516_20","firingRate_mean",0.35,2024224
"1468","9","Loperamide","Control","1_T002516_20","firingRate_mean",0.4,2024224
"1469","12","Loperamide","Control","1_T002516_20","firingRate_mean",0.39,2024224
"1470","14","Loperamide","Control","1_T002516_20","firingRate_mean",0.37,2024224
"1471","16","Loperamide","Control","1_T002516_20","firingRate_mean",0.42,2024224
"1472","19","Loperamide","Control","1_T002516_20","firingRate_mean",0.39,2024224
"1473","21","Loperamide","Control","1_T002516_20","firingRate_mean",0.42,2024224
"1474","23","Loperamide","Control","1_T002516_20","firingRate_mean",0.46,2024224
"1475","26","Loperamide","Control","1_T002516_20","firingRate_mean",0.55,2024224
"1476","28","Loperamide","Control","1_T002516_20","firingRate_mean",0.51,2024224
"1477","2","Loperamide","3","1_T002516_21","firingRate_mean",0.31,2024224
"1478","5","Loperamide","3","1_T002516_21","firingRate_mean",0.16,2024224
"1479","7","Loperamide","3","1_T002516_21","firingRate_mean",0.15,2024224
"1480","9","Loperamide","3","1_T002516_21","firingRate_mean",0.16,2024224
"1481","12","Loperamide","3","1_T002516_21","firingRate_mean",0.16,2024224
"1482","14","Loperamide","3","1_T002516_21","firingRate_mean",0.15,2024224
"1483","16","Loperamide","3","1_T002516_21","firingRate_mean",0.13,2024224
"1484","19","Loperamide","3","1_T002516_21","firingRate_mean",0.13,2024224
"1485","21","Loperamide","3","1_T002516_21","firingRate_mean",0.15,2024224
"1486","23","Loperamide","3","1_T002516_21","firingRate_mean",0.14,2024224
"1487","26","Loperamide","3","1_T002516_21","firingRate_mean",0.7,2024224
"1488","28","Loperamide","3","1_T002516_21","firingRate_mean",0.88,2024224
"1489","2","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.75,2024264
"1490","5","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.44,2024264
"1491","7","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.42,2024264
"1492","9","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.5,2024264
"1493","12","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.51,2024264
"1494","14","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.54,2024264
"1495","16","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.59,2024264
"1496","19","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.64,2024264
"1497","21","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.59,2024264
"1498","23","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.66,2024264
"1499","26","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.7,2024264
"1500","28","Glyphosate","0.3","1_M05357_1","firingRate_mean",0.71,2024264
"1501","2","Glyphosate","Control","1_M05357_2","firingRate_mean",0.51,2024264
"1502","5","Glyphosate","Control","1_M05357_2","firingRate_mean",0.36,2024264
"1503","7","Glyphosate","Control","1_M05357_2","firingRate_mean",0.45,2024264
"1504","9","Glyphosate","Control","1_M05357_2","firingRate_mean",0.45,2024264
"1505","12","Glyphosate","Control","1_M05357_2","firingRate_mean",0.46,2024264
"1506","14","Glyphosate","Control","1_M05357_2","firingRate_mean",0.49,2024264
"1507","16","Glyphosate","Control","1_M05357_2","firingRate_mean",0.5,2024264
"1508","19","Glyphosate","Control","1_M05357_2","firingRate_mean",0.55,2024264
"1509","21","Glyphosate","Control","1_M05357_2","firingRate_mean",0.56,2024264
"1510","23","Glyphosate","Control","1_M05357_2","firingRate_mean",0.58,2024264
"1511","26","Glyphosate","Control","1_M05357_2","firingRate_mean",0.61,2024264
"1512","28","Glyphosate","Control","1_M05357_2","firingRate_mean",0.63,2024264
"1513","2","Glyphosate","1","1_M05357_3","firingRate_mean",0.36,2024264
"1514","5","Glyphosate","1","1_M05357_3","firingRate_mean",0.32,2024264
"1515","7","Glyphosate","1","1_M05357_3","firingRate_mean",0.43,2024264
"1516","9","Glyphosate","1","1_M05357_3","firingRate_mean",0.46,2024264
"1517","12","Glyphosate","1","1_M05357_3","firingRate_mean",0.44,2024264
"1518","14","Glyphosate","1","1_M05357_3","firingRate_mean",0.48,2024264
"1519","16","Glyphosate","1","1_M05357_3","firingRate_mean",0.57,2024264
"1520","19","Glyphosate","1","1_M05357_3","firingRate_mean",0.66,2024264
"1521","21","Glyphosate","1","1_M05357_3","firingRate_mean",0.62,2024264
"1522","23","Glyphosate","1","1_M05357_3","firingRate_mean",0.64,2024264
"1523","26","Glyphosate","1","1_M05357_3","firingRate_mean",0.67,2024264
"1524","28","Glyphosate","1","1_M05357_3","firingRate_mean",0.68,2024264
"1525","2","Glyphosate","3","1_M05357_4","firingRate_mean",0.71,2024264
"1526","5","Glyphosate","3","1_M05357_4","firingRate_mean",0.46,2024264
"1527","7","Glyphosate","3","1_M05357_4","firingRate_mean",0.4,2024264
"1528","9","Glyphosate","3","1_M05357_4","firingRate_mean",0.4,2024264
"1529","12","Glyphosate","3","1_M05357_4","firingRate_mean",0.4,2024264
"1530","14","Glyphosate","3","1_M05357_4","firingRate_mean",0.39,2024264
"1531","16","Glyphosate","3","1_M05357_4","firingRate_mean",0.44,2024264
"1532","19","Glyphosate","3","1_M05357_4","firingRate_mean",0.45,2024264
"1533","21","Glyphosate","3","1_M05357_4","firingRate_mean",0.46,2024264
"1534","23","Glyphosate","3","1_M05357_4","firingRate_mean",0.48,2024264
"1535","26","Glyphosate","3","1_M05357_4","firingRate_mean",0.43,2024264
"1536","28","Glyphosate","3","1_M05357_4","firingRate_mean",0.5,2024264
"1537","2","Glyphosate","10","1_M05357_5","firingRate_mean",2.81,2024264
"1538","5","Glyphosate","10","1_M05357_5","firingRate_mean",1.18,2024264
"1539","7","Glyphosate","10","1_M05357_5","firingRate_mean",0.74,2024264
"1540","9","Glyphosate","10","1_M05357_5","firingRate_mean",0.47,2024264
"1541","12","Glyphosate","10","1_M05357_5","firingRate_mean",0.46,2024264
"1542","14","Glyphosate","10","1_M05357_5","firingRate_mean",0.44,2024264
"1543","16","Glyphosate","10","1_M05357_5","firingRate_mean",0.49,2024264
"1544","19","Glyphosate","10","1_M05357_5","firingRate_mean",0.57,2024264
"1545","21","Glyphosate","10","1_M05357_5","firingRate_mean",0.6,2024264
"1546","23","Glyphosate","10","1_M05357_5","firingRate_mean",0.63,2024264
"1547","26","Glyphosate","10","1_M05357_5","firingRate_mean",0.55,2024264
"1548","28","Glyphosate","10","1_M05357_5","firingRate_mean",0.63,2024264
"1549","2","Glyphosate","30","1_M05357_6","firingRate_mean",0.38,2024264
"1550","5","Glyphosate","30","1_M05357_6","firingRate_mean",0.3,2024264
"1551","7","Glyphosate","30","1_M05357_6","firingRate_mean",0.33,2024264
"1552","9","Glyphosate","30","1_M05357_6","firingRate_mean",0.35,2024264
"1553","12","Glyphosate","30","1_M05357_6","firingRate_mean",0.39,2024264
"1554","14","Glyphosate","30","1_M05357_6","firingRate_mean",0.43,2024264
"1555","16","Glyphosate","30","1_M05357_6","firingRate_mean",0.5,2024264
"1556","19","Glyphosate","30","1_M05357_6","firingRate_mean",0.55,2024264
"1557","21","Glyphosate","30","1_M05357_6","firingRate_mean",0.63,2024264
"1558","23","Glyphosate","30","1_M05357_6","firingRate_mean",0.63,2024264
"1559","26","Glyphosate","30","1_M05357_6","firingRate_mean",0.35,2024264
"1560","28","Glyphosate","30","1_M05357_6","firingRate_mean",0.6,2024264
"1561","2","Loperamide","0.03","1_M04707_1","firingRate_mean",0.57,2024264
"1562","5","Loperamide","0.03","1_M04707_1","firingRate_mean",0.46,2024264
"1563","7","Loperamide","0.03","1_M04707_1","firingRate_mean",0.45,2024264
"1564","9","Loperamide","0.03","1_M04707_1","firingRate_mean",0.38,2024264
"1565","12","Loperamide","0.03","1_M04707_1","firingRate_mean",0.35,2024264
"1566","14","Loperamide","0.03","1_M04707_1","firingRate_mean",0.36,2024264
"1567","16","Loperamide","0.03","1_M04707_1","firingRate_mean",0.37,2024264
"1568","19","Loperamide","0.03","1_M04707_1","firingRate_mean",0.39,2024264
"1569","21","Loperamide","0.03","1_M04707_1","firingRate_mean",0.37,2024264
"1570","23","Loperamide","0.03","1_M04707_1","firingRate_mean",0.27,2024264
"1571","26","Loperamide","0.03","1_M04707_1","firingRate_mean",0.28,2024264
"1572","28","Loperamide","0.03","1_M04707_1","firingRate_mean",0.38,2024264
"1573","2","Loperamide","0.1","1_M04707_2","firingRate_mean",0.24,2024264
"1574","5","Loperamide","0.1","1_M04707_2","firingRate_mean",0.21,2024264
"1575","7","Loperamide","0.1","1_M04707_2","firingRate_mean",0.27,2024264
"1576","9","Loperamide","0.1","1_M04707_2","firingRate_mean",0.27,2024264
"1577","12","Loperamide","0.1","1_M04707_2","firingRate_mean",0.26,2024264
"1578","14","Loperamide","0.1","1_M04707_2","firingRate_mean",0.27,2024264
"1579","16","Loperamide","0.1","1_M04707_2","firingRate_mean",0.31,2024264
"1580","19","Loperamide","0.1","1_M04707_2","firingRate_mean",0.39,2024264
"1581","21","Loperamide","0.1","1_M04707_2","firingRate_mean",0.37,2024264
"1582","23","Loperamide","0.1","1_M04707_2","firingRate_mean",0.19,2024264
"1583","26","Loperamide","0.1","1_M04707_2","firingRate_mean",0.19,2024264
"1584","28","Loperamide","0.1","1_M04707_2","firingRate_mean",0.32,2024264
"1585","2","Loperamide","0.3","1_M04707_3","firingRate_mean",0.28,2024264
"1586","5","Loperamide","0.3","1_M04707_3","firingRate_mean",0.24,2024264
"1587","7","Loperamide","0.3","1_M04707_3","firingRate_mean",0.3,2024264
"1588","9","Loperamide","0.3","1_M04707_3","firingRate_mean",0.22,2024264
"1589","12","Loperamide","0.3","1_M04707_3","firingRate_mean",0.21,2024264
"1590","14","Loperamide","0.3","1_M04707_3","firingRate_mean",0.2,2024264
"1591","16","Loperamide","0.3","1_M04707_3","firingRate_mean",0.23,2024264
"1592","19","Loperamide","0.3","1_M04707_3","firingRate_mean",0.29,2024264
"1593","21","Loperamide","0.3","1_M04707_3","firingRate_mean",0.26,2024264
"1594","23","Loperamide","0.3","1_M04707_3","firingRate_mean",0.28,2024264
"1595","26","Loperamide","0.3","1_M04707_3","firingRate_mean",0.24,2024264
"1596","28","Loperamide","0.3","1_M04707_3","firingRate_mean",0.22,2024264
"1597","2","Loperamide","0.03","1_M04707_4","firingRate_mean",0.44,2024265
"1598","5","Loperamide","0.03","1_M04707_4","firingRate_mean",0.41,2024265
"1599","7","Loperamide","0.03","1_M04707_4","firingRate_mean",0.4,2024265
"1600","9","Loperamide","0.03","1_M04707_4","firingRate_mean",0.37,2024265
"1601","12","Loperamide","0.03","1_M04707_4","firingRate_mean",0.37,2024265
"1602","14","Loperamide","0.03","1_M04707_4","firingRate_mean",0.36,2024265
"1603","16","Loperamide","0.03","1_M04707_4","firingRate_mean",0.42,2024265
"1604","19","Loperamide","0.03","1_M04707_4","firingRate_mean",0.48,2024265
"1605","21","Loperamide","0.03","1_M04707_4","firingRate_mean",0.49,2024265
"1606","23","Loperamide","0.03","1_M04707_4","firingRate_mean",0.36,2024265
"1607","26","Loperamide","0.03","1_M04707_4","firingRate_mean",0.41,2024265
"1608","28","Loperamide","0.03","1_M04707_4","firingRate_mean",0.63,2024265
"1609","2","Loperamide","0.1","1_M04707_5","firingRate_mean",1,2024265
"1610","5","Loperamide","0.1","1_M04707_5","firingRate_mean",0.54,2024265
"1611","7","Loperamide","0.1","1_M04707_5","firingRate_mean",0.37,2024265
"1612","9","Loperamide","0.1","1_M04707_5","firingRate_mean",0.34,2024265
"1613","12","Loperamide","0.1","1_M04707_5","firingRate_mean",0.3,2024265
"1614","14","Loperamide","0.1","1_M04707_5","firingRate_mean",0.27,2024265
"1615","16","Loperamide","0.1","1_M04707_5","firingRate_mean",0.31,2024265
"1616","19","Loperamide","0.1","1_M04707_5","firingRate_mean",0.34,2024265
"1617","21","Loperamide","0.1","1_M04707_5","firingRate_mean",0.32,2024265
"1618","23","Loperamide","0.1","1_M04707_5","firingRate_mean",0.22,2024265
"1619","26","Loperamide","0.1","1_M04707_5","firingRate_mean",0.22,2024265
"1620","28","Loperamide","0.1","1_M04707_5","firingRate_mean",0.31,2024265
"1621","2","Loperamide","0.3","1_M04707_6","firingRate_mean",0.18,2024265
